#MJD,band,Flux,Flux_err,FilterSet,Instr
56480.205,sdss_g',5.002687965709034e-15,4.607645893892664e-17,GeneralFilters,P60
56480.233,Bessell_B,4.667336193764555e-15,5.58840814675402e-17,GeneralFilters,LCOGT
56480.236,Bessell_V,4.879157621687635e-15,4.0444832181894875e-17,GeneralFilters,LCOGT
56480.239,Bessell_R,3.8899928928777955e-15,3.5828158588012356e-17,GeneralFilters,LCOGT
56480.240999999995,Bessell_I,2.0986688516047056e-15,2.126239989652074e-17,GeneralFilters,LCOGT
56480.242999999995,sdss_g',4.861870818752051e-15,4.030153657661063e-17,GeneralFilters,LCOGT
56480.247,sdss_r',4.2220148184715355e-15,3.4997574180324105e-17,GeneralFilters,LCOGT
56480.249,sdss_i',2.4427712960853292e-15,2.6998506105516402e-17,GeneralFilters,LCOGT
56480.251,sdss_z',1.6905874067174395e-15,4.8269744877761254e-17,GeneralFilters,LCOGT
56481.192,sdss_i',2.460836774107335e-15,2.266514428941504e-17,GeneralFilters,P60
56481.193,sdss_r',3.987674978621413e-15,3.672784384589498e-17,GeneralFilters,P60
56481.195,Bessell_B,4.284193567062917e-15,5.5242433360917776e-17,GeneralFilters,LCOGT
56481.198,Bessell_V,4.621094483658882e-15,2.979329715993488e-17,GeneralFilters,LCOGT
56481.2,Bessell_R,3.674081686819539e-15,2.3687680022960907e-17,GeneralFilters,LCOGT
56481.203,Bessell_I,2.037717225850374e-15,2.6275296924698368e-17,GeneralFilters,LCOGT
56481.205,sdss_g',4.57934554381164e-15,2.5306398683538228e-17,GeneralFilters,LCOGT
56481.209,sdss_r',3.973010869958736e-15,2.927422593114413e-17,GeneralFilters,LCOGT
56481.210999999996,sdss_i',2.4203758342390774e-15,2.22924852613091e-17,GeneralFilters,LCOGT
56481.212999999996,sdss_z',1.6597307090393717e-15,4.433138579260085e-17,GeneralFilters,LCOGT
56482.231,sdss_g',4.0926387821057005e-15,3.7694596202624725e-17,GeneralFilters,P60
56482.697,Bessell_B,3.289039466276373e-15,5.1498394068239423e-17,GeneralFilters,LCOGT
56482.7,Bessell_V,3.951344070078414e-15,4.367186857468541e-17,GeneralFilters,LCOGT
56482.702000000005,sdss_g',3.833570155050097e-15,3.177763737112471e-17,GeneralFilters,LCOGT
56482.706,sdss_r',3.640153966540158e-15,2.6821645630501756e-17,GeneralFilters,LCOGT
56482.708,sdss_i',2.1751179287687882e-15,1.8030218825856034e-17,GeneralFilters,LCOGT
56483.21,sdss_g',3.5059314102152315e-15,2.2603575126242804e-17,GeneralFilters,LCOGT
56483.212999999996,sdss_r',3.400319713213822e-15,3.1318101932332185e-17,GeneralFilters,LCOGT
56485.191,sdss_i',1.92080292393411e-15,1.7691248716908444e-17,GeneralFilters,P60
56485.192,sdss_r',2.8755422516389624e-15,2.6484722891628124e-17,GeneralFilters,P60
56485.193,sdss_g',2.74665059227384e-15,2.529758683768679e-17,GeneralFilters,P60
56485.195,Bessell_B,2.219571219208757e-15,3.6797411535848987e-17,GeneralFilters,LCOGT
56485.198,Bessell_V,3.1070257192945867e-15,3.147844086114107e-17,GeneralFilters,LCOGT
56485.2,Bessell_R,2.7412510299463653e-15,2.777264053384401e-17,GeneralFilters,LCOGT
56485.203,Bessell_I,1.6023003102443883e-15,2.803968934742627e-17,GeneralFilters,LCOGT
56485.205,sdss_g',2.7771760758016383e-15,3.0694484317037205e-17,GeneralFilters,LCOGT
56485.209,sdss_r',2.867607801658123e-15,2.1129315125337787e-17,GeneralFilters,LCOGT
56485.210999999996,sdss_i',1.9278924748512845e-15,1.9532200483280597e-17,GeneralFilters,LCOGT
56485.212999999996,sdss_z',1.3578057064993501e-15,4.377048450554732e-17,GeneralFilters,LCOGT
56485.846,Bessell_U,6.713958241765059e-16,6.183784064992733e-17,GeneralFilters,LCOGT
56486.191,sdss_i',1.7827186510377916e-15,1.6419445563570133e-17,GeneralFilters,P60
56486.192,sdss_r',2.6273610255159122e-15,2.4198889325131502e-17,GeneralFilters,P60
56486.193,sdss_g',2.477441540397978e-15,2.2818079838755146e-17,GeneralFilters,P60
56487.084,Bessell_B,1.8427613073852856e-15,3.0550425957661327e-17,GeneralFilters,LCOGT
56487.087,Bessell_V,2.4816746717558118e-15,2.2857068419403325e-17,GeneralFilters,LCOGT
56487.08900000001,sdss_g',2.2490722926947974e-15,3.1072082005486105e-17,GeneralFilters,LCOGT
56487.092000000004,sdss_r',2.442979109676308e-15,4.5001338243488686e-17,GeneralFilters,LCOGT
56487.094000000005,sdss_i',1.6931007736212604e-15,2.027224473191909e-17,GeneralFilters,LCOGT
56487.195,Bessell_B,1.721349607147896e-15,2.5366745249503427e-17,GeneralFilters,LCOGT
56487.198,Bessell_V,2.4702724123669962e-15,2.5027254702341948e-17,GeneralFilters,LCOGT
56487.2,Bessell_R,2.3288890979597628e-15,1.9304875152689092e-17,GeneralFilters,LCOGT
56487.203,Bessell_I,1.3942604774843425e-15,2.054658170376533e-17,GeneralFilters,LCOGT
56487.205,sdss_g',2.1918125804125166e-15,1.6149871917744705e-17,GeneralFilters,LCOGT
56487.209,sdss_r',2.396181734179146e-15,2.4276614301369784e-17,GeneralFilters,LCOGT
56487.210999999996,sdss_i',1.663729848191811e-15,2.298527728335388e-17,GeneralFilters,LCOGT
56487.212999999996,sdss_z',1.2544045758305688e-15,2.541768483669792e-17,GeneralFilters,LCOGT
56487.221,sdss_i',1.6530378893018618e-15,1.522504160819768e-17,GeneralFilters,P60
56487.222,sdss_g',2.1518074922942393e-15,1.9818879419096473e-17,GeneralFilters,P60
56487.222,sdss_r',2.402811784515169e-15,2.213071438528074e-17,GeneralFilters,P60
56488.185,sdss_i',1.5498255210225848e-15,1.4274420565722007e-17,GeneralFilters,P60
56488.185,sdss_r',2.2259722876615746e-15,2.0501962428012962e-17,GeneralFilters,P60
56488.185999999994,sdss_g',1.9952780059750324e-15,1.837718957175069e-17,GeneralFilters,P60
56488.21599999999,Bessell_I,1.2680720107431061e-15,5.839687417559475e-17,GeneralFilters,LCOGT
56488.225999999995,sdss_g',1.9570567319119138e-15,2.5235222079403236e-17,GeneralFilters,LCOGT
56488.23,sdss_r',2.175302972316547e-15,3.806703349573319e-17,GeneralFilters,LCOGT
56488.234000000004,sdss_z',1.291925973441926e-15,5.949538975399069e-17,GeneralFilters,LCOGT
56494.205,Bessell_U,4.3508953323156763e-16,2.055756541688737e-16,GeneralFilters,LCOGT
56494.208,Bessell_B,8.918033199037775e-16,6.899602181770975e-17,GeneralFilters,LCOGT
56495.199,Bessell_B,9.278314401181941e-16,4.2728216856631824e-17,GeneralFilters,LCOGT
56499.208,Bessell_B,7.94088825738713e-16,3.876329036436935e-17,GeneralFilters,LCOGT
56499.210999999996,Bessell_V,1.1490656662975602e-15,2.4341557561685565e-17,GeneralFilters,LCOGT
56499.21400000001,Bessell_R,1.1629172372397207e-15,1.7137381727103433e-17,GeneralFilters,LCOGT
56499.21599999999,Bessell_I,7.826073399799678e-16,1.2974543961891282e-17,GeneralFilters,LCOGT
56499.225999999995,sdss_g',1.0083316873521182e-15,1.8574156096728788e-17,GeneralFilters,LCOGT
56499.22900000001,sdss_r',1.1321911433618084e-15,2.2941304752309625e-17,GeneralFilters,LCOGT
56499.232,sdss_i',8.438841076354046e-16,1.8653903677945588e-17,GeneralFilters,LCOGT
56499.234000000004,sdss_z',8.606719111218161e-16,3.4086449375178555e-17,GeneralFilters,LCOGT
56503.736,Bessell_B,7.431373419792292e-16,2.3955917519672204e-17,GeneralFilters,LCOGT
56503.74,Bessell_V,1.0335817878530494e-15,2.1895172157431595e-17,GeneralFilters,LCOGT
56503.745,sdss_g',9.036565801399467e-16,1.0819880087219452e-17,GeneralFilters,LCOGT
56503.795,sdss_r',1.0693497032882321e-15,2.36377793855085e-17,GeneralFilters,LCOGT
56503.797,sdss_i',7.746094806974377e-16,1.42688339451652e-17,GeneralFilters,LCOGT
56504.192,sdss_i',7.541935399858024e-16,6.946379209615346e-18,GeneralFilters,P60
56504.193,sdss_r',1.0090664186672557e-15,9.293845173854866e-18,GeneralFilters,P60
56504.194,sdss_g',8.725763047720035e-16,8.03672476746687e-18,GeneralFilters,P60
56504.449,sdss_r',1.011858427747446e-15,2.609476947788092e-17,GeneralFilters,LCOGT
56504.450999999994,sdss_i',7.576747391963032e-16,2.2331015165594378e-17,GeneralFilters,LCOGT
56505.177,sdss_i',7.4042795652058615e-16,6.81959350047277e-18,GeneralFilters,P60
56505.178,sdss_r',9.84282476445352e-16,9.065576630238247e-18,GeneralFilters,P60
56505.179000000004,sdss_g',8.394665881441444e-16,7.73177300770422e-18,GeneralFilters,P60
56506.181,sdss_i',7.39746311128236e-16,6.813315314393207e-18,GeneralFilters,P60
56506.182,sdss_r',9.539371303249103e-16,8.786085663760171e-18,GeneralFilters,P60
56506.183,sdss_g',8.340717566066842e-16,7.682084772995726e-18,GeneralFilters,P60
56506.42,sdss_g',8.379216569134935e-16,1.6978596063481312e-17,GeneralFilters,LCOGT
56506.425,sdss_i',6.796460671598722e-16,2.1909200638594468e-17,GeneralFilters,LCOGT
56507.164000000004,sdss_i',7.064522426641203e-16,6.506665611484423e-18,GeneralFilters,P60
56507.165,sdss_r',9.313646564935361e-16,8.578185496735833e-18,GeneralFilters,P60
56507.166,sdss_g',8.046433295121303e-16,7.4110389428393e-18,GeneralFilters,P60
56508.02,Bessell_B,6.56249649950865e-16,1.6923991406121704e-17,GeneralFilters,LCOGT
56508.027,Bessell_V,9.771131279581935e-16,1.3499316735618395e-17,GeneralFilters,LCOGT
56508.03,sdss_g',8.433413898600866e-16,6.213969000302418e-18,GeneralFilters,LCOGT
56508.03599999999,sdss_r',8.98503458789297e-16,8.275522680844e-18,GeneralFilters,LCOGT
56508.04,sdss_i',7.051521073776224e-16,5.845221830664209e-18,GeneralFilters,LCOGT
56508.149000000005,Bessell_I,6.772420517698671e-16,3.1188149055070214e-17,GeneralFilters,LCOGT
56508.152,sdss_z',7.558535019824805e-16,3.480834012299793e-17,GeneralFilters,LCOGT
56508.193,sdss_i',6.834123271025188e-16,6.2944601470198746e-18,GeneralFilters,P60
56508.194,sdss_r',9.018197729872198e-16,8.306067063391314e-18,GeneralFilters,P60
56508.195,sdss_g',7.965323437698666e-16,7.336334003399398e-18,GeneralFilters,P60
56508.195999999996,sdss_i',7.019122277413416e-16,6.46485052874958e-18,GeneralFilters,P60
56508.197,sdss_r',9.051483274716902e-16,8.336724183140173e-18,GeneralFilters,P60
56508.198,sdss_g',8.00208970018372e-16,7.370196982582323e-18,GeneralFilters,P60
56509.16099999999,sdss_i',6.556662182085051e-16,6.0389090401079854e-18,GeneralFilters,P60
56509.162000000004,sdss_r',8.845446360912229e-16,8.1469571726166e-18,GeneralFilters,P60
56509.163,sdss_g',7.819939900444476e-16,7.202430817163751e-18,GeneralFilters,P60
56509.96599999999,Bessell_B,6.574596205614954e-16,1.695519528140379e-17,GeneralFilters,LCOGT
56509.972,Bessell_V,8.684500575192651e-16,8.798592688401096e-18,GeneralFilters,LCOGT
56509.975999999995,sdss_g',8.105940570337299e-16,7.465847168768647e-18,GeneralFilters,LCOGT
56509.982,sdss_r',8.549087325845151e-16,7.086600372669458e-18,GeneralFilters,LCOGT
56509.985,sdss_i',6.436989610342913e-16,9.485898445129e-18,GeneralFilters,LCOGT
56510.139,Bessell_U,2.633774786429489e-16,1.1934917425094702e-16,GeneralFilters,LCOGT
56510.145,Bessell_R,8.91145888780038e-16,4.021800908808206e-17,GeneralFilters,LCOGT
56510.147000000004,Bessell_I,7.137463770220961e-16,8.480262722413085e-17,GeneralFilters,LCOGT
56510.149000000005,sdss_z',7.132431831580163e-16,4.664140864264669e-17,GeneralFilters,LCOGT
56510.162000000004,Bessell_B,6.164091613275062e-16,3.690269819748658e-17,GeneralFilters,LCOGT
56510.165,Bessell_V,8.339592848950009e-16,1.766641240157509e-17,GeneralFilters,LCOGT
56510.167,sdss_g',7.620850031162967e-16,1.123049963371498e-17,GeneralFilters,LCOGT
56510.170999999995,sdss_r',8.408523712713245e-16,1.3940165775601484e-17,GeneralFilters,LCOGT
56510.172999999995,sdss_i',6.336986882683487e-16,1.5175109591813058e-17,GeneralFilters,LCOGT
56510.96400000001,Bessell_R,8.401344778396682e-16,1.392826409845078e-17,GeneralFilters,LCOGT
56510.96599999999,Bessell_I,6.250919654447055e-16,1.0363157577963661e-17,GeneralFilters,LCOGT
56510.968,sdss_z',6.931666021624645e-16,3.1921501701979745e-17,GeneralFilters,LCOGT
56511.457,Bessell_B,6.574596205614954e-16,2.96715917423349e-17,GeneralFilters,LCOGT
56511.46,Bessell_V,8.969017022377928e-16,1.652153991561703e-17,GeneralFilters,LCOGT
56511.462,sdss_g',8.340717566066842e-16,1.4595961068708972e-17,GeneralFilters,LCOGT
56512.154,Bessell_U,2.457981646764922e-16,7.719847029824884e-17,GeneralFilters,LCOGT
56512.16099999999,Bessell_R,7.920430871569821e-16,1.8966964697244596e-17,GeneralFilters,LCOGT
56512.163,Bessell_I,6.361271281097764e-16,1.3475578950402648e-17,GeneralFilters,LCOGT
56512.165,sdss_z',7.171956215820119e-16,2.24590936794021e-17,GeneralFilters,LCOGT
56512.18,Bessell_B,5.668512187979896e-16,2.6104463327012258e-17,GeneralFilters,LCOGT
56512.184,Bessell_V,8.628689637342317e-16,1.7484097075290254e-17,GeneralFilters,LCOGT
56512.185999999994,sdss_g',7.2711552124756e-16,9.375774016614823e-18,GeneralFilters,LCOGT
56512.189000000006,sdss_r',7.919901007124759e-16,1.5318446637478213e-17,GeneralFilters,LCOGT
56512.191,sdss_i',6.454800264920086e-16,1.7240763167128675e-17,GeneralFilters,LCOGT
56512.422999999995,Bessell_B,6.604943162866293e-16,2.980854958723879e-17,GeneralFilters,LCOGT
56512.456,Bessell_V,8.740672501894695e-16,2.2541279270363415e-17,GeneralFilters,LCOGT
56512.458,sdss_g',7.987362874284859e-16,1.1034949612011698e-17,GeneralFilters,LCOGT
56512.462,sdss_r',7.912609866928068e-16,1.1660452816825657e-17,GeneralFilters,LCOGT
56512.46400000001,sdss_i',6.18134250303794e-16,1.5371712470350327e-17,GeneralFilters,LCOGT
56513.057,Bessell_R,8.37816304639493e-16,1.8519776003843933e-17,GeneralFilters,LCOGT
56513.059,Bessell_I,6.279772588627863e-16,2.024359505000199e-17,GeneralFilters,LCOGT
56513.062000000005,sdss_z',7.434258012018794e-16,3.423602335195745e-17,GeneralFilters,LCOGT
56514.453,Bessell_B,6.846507445115536e-16,2.5223465571574548e-17,GeneralFilters,LCOGT
56514.457,Bessell_V,8.700512759684204e-16,1.6026936785478393e-17,GeneralFilters,LCOGT
56515.069,Bessell_B,5.827322915367923e-16,3.542327415522864e-17,GeneralFilters,LCOGT
56515.074,sdss_g',7.217776257778254e-16,1.4625198733863044e-17,GeneralFilters,LCOGT
56515.078,sdss_r',7.633430454892265e-16,1.4764363466028106e-17,GeneralFilters,LCOGT
56515.08,sdss_i',6.342826151973717e-16,1.4604896944989658e-17,GeneralFilters,LCOGT
56516.407,Bessell_B,6.221127250738e-16,2.120051880635914e-17,GeneralFilters,LCOGT
56516.41099999999,Bessell_V,8.301275900349022e-16,1.529151531276295e-17,GeneralFilters,LCOGT
56516.413,sdss_g',7.663080985755221e-16,9.175345942972142e-18,GeneralFilters,LCOGT
56516.416,sdss_r',7.501010152356156e-16,1.3817371327357394e-17,GeneralFilters,LCOGT
56516.418,sdss_i',5.715876125039179e-16,1.0529032927142382e-17,GeneralFilters,LCOGT
56517.968,Bessell_U,1.9256556834507895e-16,5.498142727978666e-17,GeneralFilters,LCOGT
56517.977,Bessell_B,6.325124593672743e-16,1.2816441088626081e-17,GeneralFilters,LCOGT
56517.982,Bessell_V,7.754340159316714e-16,1.4284022445481577e-17,GeneralFilters,LCOGT
56517.985,Bessell_R,7.543081634409595e-16,1.1115895889031605e-17,GeneralFilters,LCOGT
56517.987,Bessell_I,5.37952483463307e-16,8.423033310290987e-18,GeneralFilters,LCOGT
56518.03599999999,sdss_g',7.046986107658494e-16,9.086719690735437e-18,GeneralFilters,LCOGT
56518.041,sdss_r',7.091200308426679e-16,1.1756226327550833e-17,GeneralFilters,LCOGT
56518.044,sdss_i',5.565226034918666e-16,9.738948945422603e-18,GeneralFilters,LCOGT
56518.045999999995,sdss_z',6.90617580381648e-16,1.7174222051908447e-17,GeneralFilters,LCOGT
56518.407999999996,Bessell_U,2.408677388884914e-16,7.720289032057657e-17,GeneralFilters,LCOGT
56518.417,Bessell_B,6.057160544575e-16,2.0083863709179208e-17,GeneralFilters,LCOGT
56518.420999999995,Bessell_V,7.942273681493262e-16,1.1704167029416109e-17,GeneralFilters,LCOGT
56518.424000000006,Bessell_R,7.725895113104554e-16,1.2808462260587823e-17,GeneralFilters,LCOGT
56518.427,Bessell_I,5.63824465378906e-16,9.866728948756474e-18,GeneralFilters,LCOGT
56519.009000000005,Bessell_B,5.637273227922056e-16,2.3883754391568912e-17,GeneralFilters,LCOGT
56519.012,sdss_g',7.237747288890893e-16,1.3999044371993114e-17,GeneralFilters,LCOGT
56519.014,Bessell_V,7.039549194608288e-16,1.880262680281389e-17,GeneralFilters,LCOGT
56519.014,sdss_r',7.084672078390222e-16,1.3050448253173665e-17,GeneralFilters,LCOGT
56519.017,Bessell_R,6.892056163417917e-16,8.886945637894051e-18,GeneralFilters,LCOGT
56519.017,sdss_i',5.354054752841816e-16,9.369406662336883e-18,GeneralFilters,LCOGT
56519.019,Bessell_I,5.37952483463307e-16,1.0404923500951982e-17,GeneralFilters,LCOGT
56522.114,sdss_g',6.426927714977278e-16,2.308573480243933e-17,GeneralFilters,LCOGT
56522.117999999995,sdss_r',6.221853102969635e-16,1.6045507750373634e-17,GeneralFilters,LCOGT
56522.121,sdss_i',4.964583369717197e-16,1.554667089771446e-17,GeneralFilters,LCOGT
56522.124,sdss_z',6.315934675963207e-16,1.9196729683881267e-17,GeneralFilters,LCOGT
56523.21,Bessell_B,4.882801673617516e-16,2.6983359229619544e-17,GeneralFilters,Nickel
56523.21,Bessell_I,5.184942168929736e-16,4.775508218479601e-18,GeneralFilters,Nickel
56523.21,Bessell_R,6.624434462687581e-16,1.2202659234637873e-17,GeneralFilters,Nickel
56523.21,Bessell_V,6.98143740085946e-16,1.9290424424175748e-17,GeneralFilters,Nickel
56524.032999999996,Bessell_B,5.95756905149173e-16,3.5117592802356e-17,GeneralFilters,LCOGT
56524.039000000004,Bessell_V,6.872976330504439e-16,2.088980895289348e-17,GeneralFilters,LCOGT
56524.043,Bessell_R,6.791235767092905e-16,1.1258926733024158e-17,GeneralFilters,LCOGT
56524.045999999995,Bessell_I,5.170635418882548e-16,3.047891977430425e-17,GeneralFilters,LCOGT
56525.115999999995,sdss_g',6.160322028476455e-16,3.007149122207315e-17,GeneralFilters,LCOGT
56525.122,sdss_r',6.308407701478996e-16,1.7430774640716548e-17,GeneralFilters,LCOGT
56525.125,sdss_i',4.561238780870729e-16,1.3023274123796769e-17,GeneralFilters,LCOGT
56525.129,sdss_z',6.43928473848325e-16,2.016472142571406e-17,GeneralFilters,LCOGT
56526.4,Bessell_V,6.816239603197782e-16,1.5694971700606995e-17,GeneralFilters,LCOGT
56526.403,Bessell_R,6.46173000842191e-16,1.2498093881551003e-17,GeneralFilters,LCOGT
56526.407,Bessell_I,5.052937387310646e-16,2.0011887482589242e-17,GeneralFilters,LCOGT
56526.41099999999,sdss_g',6.103843856650364e-16,4.1039490032827026e-17,GeneralFilters,LCOGT
56526.42,sdss_i',4.3922070849244957e-16,4.085825945875652e-17,GeneralFilters,LCOGT
56526.425,sdss_z',6.421516895700089e-16,4.080960585657737e-17,GeneralFilters,LCOGT
56528.16,sdss_i',4.552844402412241e-16,4.1933246606895114e-18,GeneralFilters,P60
56528.16099999999,sdss_r',5.974750211066837e-16,5.502948308156663e-18,GeneralFilters,P60
56528.162000000004,sdss_g',5.706941428704934e-16,5.256287304133872e-18,GeneralFilters,P60
56528.382000000005,Bessell_B,5.26100948471805e-16,2.4712400907805622e-17,GeneralFilters,LCOGT
56528.388,Bessell_V,6.36128492494821e-16,1.2303815865995934e-17,GeneralFilters,LCOGT
56528.390999999996,Bessell_R,5.695722314782589e-16,1.101650364852106e-17,GeneralFilters,LCOGT
56528.394,Bessell_I,4.578718214209676e-16,1.0964603837254922e-17,GeneralFilters,LCOGT
56528.405,sdss_g',6.309623064110964e-16,7.55479088512599e-18,GeneralFilters,LCOGT
56528.41099999999,sdss_r',5.86569872978518e-16,6.4830098184786335e-18,GeneralFilters,LCOGT
56528.415,sdss_i',4.53610196341425e-16,5.013485165405564e-18,GeneralFilters,LCOGT
56528.418,sdss_z',5.91068247666362e-16,1.3609849360177729e-17,GeneralFilters,LCOGT
56528.97,Bessell_B,5.373646393000004e-16,2.2766831666391892e-17,GeneralFilters,LCOGT
56528.975999999995,Bessell_V,6.153820840791435e-16,9.06860552509633e-18,GeneralFilters,LCOGT
56528.975999999995,sdss_r',5.854903659095397e-16,7.549591776356993e-18,GeneralFilters,LCOGT
56528.97900000001,sdss_i',4.2528768604397495e-16,9.400906426743231e-18,GeneralFilters,LCOGT
56528.98,Bessell_R,5.764329631552773e-16,1.114920196381879e-17,GeneralFilters,LCOGT
56529.008,sdss_g',6.031195625919759e-16,2.777468228226481e-17,GeneralFilters,LCOGT
56529.025,Bessell_V,6.285572618781761e-16,1.215737528286034e-17,GeneralFilters,LCOGT
56529.028,Bessell_R,5.622750435295109e-16,7.250242346994302e-18,GeneralFilters,LCOGT
56529.030999999995,Bessell_I,5.104390794611116e-16,1.3633821216865162e-17,GeneralFilters,LCOGT
56529.37,sdss_g',6.009016760169761e-16,8.301763449294329e-18,GeneralFilters,LCOGT
56529.376,sdss_r',5.529931520259887e-16,6.621231699588587e-18,GeneralFilters,LCOGT
56529.379,sdss_i',4.4003052857936266e-16,7.2950956961035e-18,GeneralFilters,LCOGT
56529.383,sdss_z',5.608382552574803e-16,1.8079289285931032e-17,GeneralFilters,LCOGT
56530.001,Bessell_B,5.8058937625533245e-16,2.299393081816824e-17,GeneralFilters,LCOGT
56530.007000000005,Bessell_V,6.673364523810745e-16,1.4751350085729807e-17,GeneralFilters,LCOGT
56530.01,sdss_i',4.436932361069221e-16,1.0625070885757149e-17,GeneralFilters,LCOGT
56530.011,Bessell_R,6.047123076644002e-16,1.6708818542144e-17,GeneralFilters,LCOGT
56530.013,sdss_z',5.899804619121307e-16,2.2822467641490095e-17,GeneralFilters,LCOGT
56530.014,Bessell_I,4.829964255985407e-16,1.6014821321500597e-17,GeneralFilters,LCOGT
56531.097,sdss_g',6.240270495324127e-16,1.7817254735264407e-17,GeneralFilters,LCOGT
56531.102999999996,sdss_r',5.51975438630977e-16,1.3218092333599769e-17,GeneralFilters,LCOGT
56531.107,sdss_i',4.1293605855447942e-16,1.2931157613926311e-17,GeneralFilters,LCOGT
56531.19,Bessell_B,3.8077557688028306e-16,1.7535363341993637e-17,GeneralFilters,Nickel
56531.19,Bessell_I,4.47449386319958e-16,4.121161147236132e-18,GeneralFilters,Nickel
56531.19,Bessell_R,5.560947664749557e-16,5.121822078309658e-18,GeneralFilters,Nickel
56531.19,Bessell_V,6.024830709513505e-16,1.1098148303637242e-17,GeneralFilters,Nickel
56533.144,sdss_i',4.248961619416718e-16,7.826876548449254e-18,GeneralFilters,P60
56533.145,sdss_r',5.320099480797874e-16,9.79998540620607e-18,GeneralFilters,P60
56533.14599999999,sdss_g',5.490392787087363e-16,1.0113677268983966e-17,GeneralFilters,P60
56535.99,sdss_g',5.665045669516167e-16,6.261239860676469e-18,GeneralFilters,LCOGT
56535.996,sdss_r',5.04800473108181e-16,7.439014683624218e-18,GeneralFilters,LCOGT
56536.001,sdss_i',4.2294394140733274e-16,1.9477288293140595e-17,GeneralFilters,LCOGT
56537.162000000004,sdss_i',3.7938731692688997e-16,6.988572643431417e-18,GeneralFilters,P60
56537.163,sdss_r',4.843058926899283e-16,4.4606221158318425e-18,GeneralFilters,P60
56537.172999999995,sdss_g',5.316225757913533e-16,4.896424872456896e-18,GeneralFilters,P60
56539.72,sdss_g',5.105090146536788e-16,1.175490446981486e-17,GeneralFilters,LCOGT
56539.725999999995,sdss_r',4.507334126092148e-16,7.057393850156737e-18,GeneralFilters,LCOGT
56539.72900000001,sdss_i',3.6031538651292394e-16,4.9779410265629985e-18,GeneralFilters,LCOGT
56540.72,sdss_g',5.541194766051443e-16,1.0207257972562831e-17,GeneralFilters,LCOGT
56540.725999999995,sdss_r',4.711072125725698e-16,8.244209781023518e-18,GeneralFilters,LCOGT
56540.73,sdss_i',3.745267208441025e-16,7.243989012488089e-18,GeneralFilters,LCOGT
56541.164000000004,sdss_i',3.656645072493339e-16,6.7357891474418834e-18,GeneralFilters,P60
56541.165,sdss_r',4.540668047162127e-16,4.182109823054246e-18,GeneralFilters,P60
56542.08900000001,sdss_g',5.021152541400526e-16,1.2949026710434861e-17,GeneralFilters,LCOGT
56542.095,sdss_r',4.249323090819639e-16,1.4480953446253254e-17,GeneralFilters,LCOGT
56542.099,sdss_i',3.5537167407593355e-16,1.0801210453416718e-17,GeneralFilters,LCOGT
56542.14599999999,sdss_i',3.51789447670117e-16,6.48020110462404e-18,GeneralFilters,P60
56542.14599999999,sdss_r',4.40473467530973e-16,8.11382112155325e-18,GeneralFilters,P60
56542.147000000004,sdss_g',4.673082145763538e-16,8.608135429739885e-18,GeneralFilters,P60
56544.722,sdss_g',5.138110208783234e-16,1.3250648289641406e-17,GeneralFilters,LCOGT
56544.72900000001,sdss_r',4.1449543634295943e-16,8.017052507830872e-18,GeneralFilters,LCOGT
56544.733,sdss_i',3.3441273531298026e-16,6.160110233922029e-18,GeneralFilters,LCOGT
56675.58,Bessell_B,8.485336795015609e-17,1.3285982809007004e-17,GeneralFilters,Nickel
56675.58,Bessell_I,3.62029463560806e-17,2.0006487504474826e-18,GeneralFilters,Nickel
56675.58,Bessell_R,4.711387310169325e-17,2.6036088450479836e-18,GeneralFilters,Nickel
56675.58,Bessell_V,2.910347505029934e-17,4.5568994907572275e-18,GeneralFilters,Nickel
56685.227999999996,sdss_g',3.8124434923734746e-17,1.5098977951860107e-18,GeneralFilters,NOT
56685.24,sdss_r',3.610104332585632e-17,2.660023174510625e-18,GeneralFilters,NOT
56698.224,sdss_g',2.934968303074283e-17,2.0814683930187528e-18,GeneralFilters,NOT
56698.239,sdss_r',2.9290025735086876e-17,2.535848401314435e-18,GeneralFilters,NOT
56721.174000000006,sdss_i',2.822817545394542e-17,3.899866560156547e-18,GeneralFilters,NOT
56724.53,Bessell_R,2.3396387616074872e-17,1.9393982407666257e-18,GeneralFilters,Nickel
56738.49,Bessell_I,1.0733563174980702e-17,1.8783356346716816e-18,GeneralFilters,Nickel
56738.49,Bessell_R,1.982206098030663e-17,2.5559509990264903e-18,GeneralFilters,Nickel
56752.455,sdss_r',1.3474720117927543e-17,2.6062419327735398e-18,GeneralFilters,NOT
56752.462999999996,sdss_g',1.3366060277093186e-17,3.82859549858383e-18,GeneralFilters,NOT
56779.008,sdss_g',6.950297833526665e-18,1.8500221923927056e-18,GeneralFilters,NOT
56779.023,sdss_r',1.0287734631829586e-17,1.677137615798859e-18,GeneralFilters,NOT
56812.948,sdss_r',7.927198865790021e-18,2.051642812978215e-18,GeneralFilters,NOT
